title,body,label
 É  que Bolsonaro tenha chamado IPTU e IPVA de ‘indecências’,Frase com crítica aos dois impostos não foi dita pelo presidente e circula na internet pelo menos desde 2018,1
 É  que Lula tenha dado uma ‘banana para a imprensa’ quando era presidente,"Foto foi tirada por em 2010, durante cerimônia em Brasília; ex-presidente batia no antebraço para simbolizar ‘força’",1
 É  que nome no TSE prove que Sonia Guajajara não é indígena,Registro de etnia no sobrenome só se tornou obrigatório para os cartórios com resolução publicada em 2012,1
" Preço da gasolina em Manaus não baixou para R$ 2,68","Levantamento da ANP mostra que preço médio desse combustível na segunda semana de fevereiro foi de R$ 4,75",1
Glitter faz mal? Gruda com hidratante? Veja fatos e boatos sobre o queridinho do Carnaval,"Buscas pelo termo crescem no Google desde janeiro, e a Lupa responde às principais dúvidas ",0
 Não há registros de que Trump disse que papa perderá respeito por se encontrar com Lula,Frase atribuída ao presidente americano circula pelas redes sociais sem autoria,1
 Vice não publicou reportagem sobre ‘lamber sanitários’ como forma de protesto,Conteúdo foi copiado de ‘meme’ norte-americano criado por fãs de Donald Trump em fórum anônimo,1
 É  que Zema aceitou zerar o ICMS dos combustíveis em MG,"Governador se posicionou no Twitter e disse que não iria reduzir o imposto, embora fosse um desejo dele",1
"Verifica T01-EP24: funcionalismo, coronavírus e sarampo – os assuntos do último episódio do Verifica ","Em seis meses, a Lupa divulgou 24 episódios desmentindo boatos sobre política, saúde, economia e outros assuntos",0
Doria erra sobre novas estações de metrô e extensão de rodovias concedidas em SP,"Em entrevista no SBT, governador também exagerou ao citar dados sobre criação de postos de trabalho no estado",0
" Vídeo de assalto em ônibus é do RN, e não ‘no BRT da Barra’, no RJ","Publicação de 2019, com informações falsas, voltou a circular em fevereiro de 2020",1
FactCheckLab: LupaEducação anuncia aprovados para oficinas presenciais,"Penúltima fase do programa terá encontros entre participantes, profissionais da Lupa e jornalistas americanos",0
 É montagem tuíte de Maria do Rosário dizendo que estupradores ‘são criaturas frágeis’,"Declaração foi desmentida pela deputada em 2017, mas voltou a circular em fevereiro deste ano",1
 Antropólogo detido na Amazônia não é ‘esquerdista achando que o governo é do PT’,"Conservador, Edward Luz tentou impedir ação do Ibama em terra indígena e acabou preso",1
 É  que estudo da UFMG indica tomar suco de inhame contra dengue,Universidade não realizou nenhuma pesquisa que confirmasse eficácia do  alimento no alívio de sintomas da doença,1
 É  que ‘vereador José Rainha do PT’ agrediu jornalista em MT,"Vídeo de agressão de vereador do DEM, gravado em 2010, voltou a circular nas redes sociais",1
 Vídeo de vaia a Bolsonaro em saída de evento não é da Supercopa do Brasil,"Confusão aconteceu em um evento na Universidade Fumec, em Belo Horizonte, em 2017",1
 Caso da ‘sequestradora da seringa’ foi desmentido pela polícia do Pará há duas semanas,"Retrato falado de falsa sequestradora ainda circula em redes sociais, mesmo após desmentido",1
 É  que mãe de Glauber Braga foi condenada por desvio de verba da merenda escolar,Não foi encontrado nenhum processo ligado a esse tema contra a ex-prefeita de Nova Friburgo ,1
 Igreja Católica desconhece ‘bênção dos inocentes’ que Papa concederia a Lula ,Vatican News e CNBB afirmam que não há registro dessa bênção dos inocentes nos documentos da Igreja,1
 É  que Maranhão é recordista em arrecadação com ICMS sobre combustíveis,"Estado ficou em 13º no ranking nacional em 2019; maiores receitas vão para São Paulo, Minas Gerais e RIo Grande do Sul",1
 É  que ‘imagens de satélite’ indicam ‘cremação em massa’ de vítimas de coronavírus na China,Fonte citada é site de previsão metereológica que não mostra dados em tempo real,1
 É  tuíte atribuído a Paulo Guedes sobre ‘doação’ de refinaria à Bolívia,Frase foi publicada por perfil falso; ministro da Economia não tem conta em nenhuma rede social,1
"No Senado, Weintraub erra ao comparar falhas no Enem 2019 com polêmicas de anos anteriores","Ministro da Educação também se equivocou ao abordar o Pisa, falhas no Sisu, concentração de grupos de mídia e criação de universidades federais ",0
 É  que advogada condenada por fraude no INSS nos anos 90 foi nomeada assessora na Cedae,"Boato circula desde 2010, quando Jorgina de Freitas deixou a prisão, e voltou a aparecer nas redes após crise da água no Rio",1
Verifica T01-EP23: artistas que fazem oposição ao governo continuam sendo alvo de desinformação,"Nesta semana, perfis nas redes sociais “desenterraram” informações falsas sobre companheiro de Marieta Severo",0
 É  que presença de palavra hifenizada em mensagem comprova falsificação da Folha,"Em alguns modelos de smartphone, hifenização para a quebra de linhas foi configuração padrão entre 2015 e 2019",1
 É falsa discrepância de datas entre reportagem e conversa inicial de Hans River com jornalista da Folha,Matéria que aparece em captura de tela de perfil bolsonarista não é a mesma que teve o depoente como fonte,1
 É  que jovem auxiliou Adélio Bispo em atentado contra Bolsonaro,Inquérito da Polícia Federal concluiu que Adélio agiu sozinho no dia do ataque ao então candidato,1
 É  que despesas com funcionalismo correspondem a ‘90% das receitas do governo’,"Em 2019, União gastou pouco mais de um terço da Receita Corrente Líquida com salários de servidores públicos",1
 É  que Bolsonaro reduziu valor dos impostos sobre combustíveis,Presidente condicionou medida a decisão de todos os governadores de zerarem o ICMS para esses produtos,1
 É falsa declaração de Paulo Guedes sobre corte de verbas para o Carnaval e outros eventos,Frase equivocadamente atribuída ao ministro circula nas redes desde o final de 2018,1
 Foto é antiga e não mostra queda do cantor Jason Derulo no Oscar 2020,"Imagem de 2011 retrata prisão de homem desconhecido após invadir o Festival de Cannes, na França",1
"Em entrevista na GloboNews, Rodrigo Maia confunde etapas de ensino ao falar de educação infantil",Presidente da Câmara falou sobre prioridades do Legislativo para 2020,0
" Mulher usou fantasia com bebê e útero exposto no Halloween, não em protesto pró-aborto","Cena foi registrada em rua de cidade da Flórida, nos Estados Unidos, na noite de 31 de outubro de 2018",1
 É  que corte de energia por falta de pagamento está proibido em todo o país,Resolução de 2010 da Aneel impede companhias de interromper fornecimento de luz apenas quando não há notificação dentro do prazo,1
 Estudo não prova que novo coronavírus tem proteína do HIV,"Pesquisa de instituto indiano, que não foi revisada, foi feita a partir de sequências genéticas que também estão presentes em diversos outros vírus",1
 É  que roubo de celular pode ser ‘legalizado’ pelo STF,"Em 2017, corte aplicou o princípio da insignificância para réu que furtou, e não roubou, aparelho que valia R$ 90",1
 É  que paciente em hospital no Maranhão foi diagnosticado com novo coronavírus,"Criança foi diagnosticada em dezembro com ""parente"" do vírus chinês que causa sintomas similares à gripe comum",1
 Suspeita de infecção por novo coronavírus através de encomendas não tem nenhum embasamento científico,"Ministério da Saúde, Fiocruz e SBI afirmam que vírus não costuma sobreviver fora de um ser vivo por vários dias ou semanas",1
" Novo vídeo mostra mercado que vende morcegos na Indonésia, não na China","Gravação não tem relação com novo coronavírus e foi publicada em novembro de 2019 por canal de culinária e viagens Travel Thirsty, no YouTube",1
"Verifica T01-EP22: após um mês de epidemia, onda de boatos sobre coronavírus continua forte",Jornalistas desmentem informações que circularam nas redes sociais sobre vírus que já atingiu mais de 20 países,0
Governo Federal distorce dados ao acusar Petra Costa de espalhar ‘fake news’,"Vídeo publicado pela secretaria contém informações erradas, enquanto diretora acertou ao citar mortes por intervenção policial no RJ e mudanças climáticas na Amazônia",0
 É  que ‘marido de Marieta Severo’ ganhava R$ 91 mil na EBC,"Valor representa o total pago para produzir um mês de edições semanais do programa Arte do Artista, apresentado pelo diretor de teatro Aderbal Freire-Filho na TV Brasil",1
 Foto de jovem com o rosto costurado não é de missionária cristã condenada à morte por muçulmanos,"Imagem mostra japonesa adepta de modificação corporal extrema, e circula na internet desde, pelo menos, 2012",1
 É  que pastelaria de Volta Redonda foi fechada por vender produtos com carne de cachorro,"Boato surgiu em outra cidade no interior do RJ, onde uma pastelaria chinesa foi fechada por falta de documentação",1
" Cedae confirma que interrompeu produção de água na ETA Guandu, no Rio de Janeiro",Paralisação não tem relação com nota falsa que circulou nas redes durante esta segunda-feira (3),1
 É montagem foto que mostra casal investigado com selo de apoio a Haddad,Suspeitas de assassinar três pessoas encontradas em carro carbonizado em São Bernardo do Campo não declararam apoio ao candidato do PT à Presidência em suas redes sociais,1
 É  que chá de erva-doce pode ser usado como tratamento contra o novo coronavírus,"Boato que circula desde 2018, quando o vírus H2N3 circulou nos EUA, foi alterado para incluir nova doença",1
Economia e segurança pública dominaram a pauta da Câmara dos Deputados em 2019,Lupa analisou as 122 propostas aprovadas no Plenário da Casa no ano passado,0
 Foto de pessoas caídas na rua é antiga e não tem relação com o novo coronavírus,Imagem é de projeto artístico realizado em Frankfurt para relembrar mortes em campo de concentração,1
" É da Indonésia, e não da China, vídeo em feira que vende carne de cobra, rato e outros animais","Há suspeitas de que o novo coronavírus surgiu em mercado na cidade Wuhan, mas hipótese ainda não foi confirmada",1
 Texto em resposta a vídeo de Zélia Duncan não foi escrito por Regina Duarte,"Post original foi criado por usuária do Facebook e atribuído à atriz, que agora comanda a Secretaria Especial da Cultura do governo federal",1
Verifica T01-EP21: Coronavírus gera surto de informações falsas nas redes sociais,"Neste episódio do Verifica, os apresentadores também esclarecem boatos envolvendo Bolsonaro, Lula e Dilma ",0
" ‘Sopa de feto’ não é prato tradicional na China, e sim obra de arte contemporânea","Desde 2001, performances de Zhu Yu são usadas para demonizar população chinesa",1
 Empresa chinesa com logo ‘inspirado’ no game Resident Evil não tem relação com coronavírus,"Companhia de biotecnologia fica na cidade de Xangai, a cerca de 840 quilômetros de distância de Wuhan, onde surgiu o vírus",1
"Orçamento, Cracolândia e Fundurb: erros e imprecisões de Bruno Covas no Roda Viva",Prefeito de São Paulo foi entrevistado no programa da TV Cultura na última segunda-feira,0
Coronavírus: veja o que já checamos sobre a pandemia que atinge o mundo,Lupa integra coalizão de checadores de 50 países que luta contra informações falsas sobre a doença,0
 É montagem tuíte de ‘O Globo’ dizendo que paciente com coronavírus mordeu médico,"Link que aparece na imagem direciona para reportagem sobre educação, e está em formato diferente do utilizado pela conta do jornal",1
" É  que coronavírus infectou 2,8 milhões e matou 112 mil na China",Informação veiculada em site americano foi desmentida por coalizão de plataformas de fact-checking formada pela IFCN,1
Um ano de Brumadinho: só uma de nove barragens a montante foi fechada pela Vale,A Lupa voltou a comunicados feitos por representantes da mineradora na época do rompimento da barragem,0
 É  que patente prove que farmacêuticas espalharam novo coronavírus para vender vacinas,"Instituto britânico pesquisa prevenção para variante causadora de doença respiratória em aves, que não tem relação com tipo que já matou 26 pessoas na China",1
 Mulher que hostilizou Bolsonaro em aeroporto não é filha de Lula,"Vídeo original, sem menções ao petista, foi compartilhado por Eduardo Bolsonaro em julho de 2018",1
"No SBT, Paulo Guedes erra valores desembolsados pelo BNDES na última década",Ministro da Economia também confundiu os conceitos de população em idade de trabalhar e população economicamente ativa,0
 É  que prefeitura do Rio confirmou que água distribuída pela Cedae está ‘contaminada com esgoto’, Secretaria Municipal de Meio Ambiente desmente boato que circula pelas redes,1
 É  que governo Bolsonaro pavimentou km 110 da Transamazônica,Vídeo narrado por caminhoneiro mostra trecho que já havia sido asfaltado nos governos anteriores,1
"Verifica T01-EP20: água do Rio de Janeiro está contaminada, mas por desinformação", Jornalistas debatem áudios de “especialistas” que informam que água da Cedae estaria com coliformes fecais e vírus,0
Casos de hanseníase vêm caindo no Brasil? Tatu transmite a doença? Veja mitos e verdades,Campanha Janeiro Roxo dedica o primeiro mês do ano à conscientização sobre a doença,0
"No Roda Viva, Moro erra ao dizer que Bolsonaro não tentou ‘cercear o trabalho da imprensa’",Ministro também equivocou-se ao citar número de pés de maconha destruídos em 2019 e foi contraditório quando citou sua relação com Rodrigo Maia,0
 É  que governo federal dará complemento ao Bolsa Família para a compra de material escolar,Ministério da Cidadania publicou nota desmentindo boato; programa similar existe no Distrito Federal e no Maranhão,1
" Foto de ‘funcionária fantasma filha de assessor de Dilma’ é, na verdade, de atriz turca",Portal da Transparência informa que não existe nenhuma servidora pública no governo federal com o nome citado em post,1
Maioria das parcerias anunciadas por Doria em Davos em 2019 ainda não saiu do papel,Dois dos cinco anúncios feitos no Fórum Econômico Mundial no ano passado haviam sido acertados antes de o governador assumir o mandato,0
 É  que Cedae irá fazer manutenção em rede de captação de água do Rio nesta quinta,Assessoria de imprensa da companhia desmentiu boato que circula pelas redes sociais,1
"Verifica T01-EP19: Austrália, Irã e EUA viram protagonistas da desinformação ",Fundadora da Lupa conta como checadores iranianos desmentiram boato publicado no New York Times,0
Áudio de “esposa de biólogo da Fiocruz” contém informações falsas sobre água distribuída pela Cedae ,Fundação afirma que áudio que circula não representa posicionamento da entidade ,0
 Áudio sobre água supostamente contaminada no Rio não foi gravado pela UFRJ,"Material que circula no WhatsApp é creditado a “uma pessoa do Departamento de Microbiologia” da universidade, que garantiu não ter divulgado as informações",1
 É  que Cedae alertou moradores do Rio para não beberem água da torneira ou do filtro,Texto que circula nas redes sociais foi desmentido pela companhia e pela direção do Hospital Samaritano,1
 Foto de passageiros em ônibus alagado é antiga e não é no Rio de Janeiro,"Imagem foi registrada em dezembro de 2016 durante uma forte chuva em Belo Horizonte, em Minas Gerais",1
" Vendedores de GeniuX usam falsa reportagem, inventam instituto e pirateiam site de dr. Drauzio","Suplemento para a memória não tem registro na Anvisa, apesar de vendedores afirmarem o contrário",1
 Estudante turca e daminhas palestinas são falsamente retratadas como noivas crianças do Irã,"Para criticar muçulmanos iranianos, internautas brasileiros tiram de contexto fotos de celebrações realizadas em outros países",1
 É  que Jean Wyllys defendeu casamento de muçulmanos com meninas menores de 10 anos,Tuíte atribuído ao ex-deputado federal é uma montagem que usa um perfil falso e circula desde agosto de 2017,1
 É  que Lula pretende se tornar pastor evangélico e construir catedral no Brasil,"Assessoria de imprensa do ex-presidente desmentiu informação, que circula pelas redes sociais desde 2016",1
 Vídeo de Fábio Porchat na cama com homem é ‘pegadinha’ feita em programa da Record,"Vídeo voltou a circular após especial de Natal do Porta dos Fundos, que retrata Jesus como homossexual",1
 Vídeo que mostra ataque de mísseis é antigo e foi gravado em Israel,"Registro das imagens ocorreu em 12 de novembro de 2018, durante ataque do Hamas que atingiu a cidade de Ascalão",1
 É  que diplomata brasileiro foi morto por grupo ligado a Suleimani,"Rede terrorista Al-Qaeda assumiu atentado contra Sérgio Vieira de Mello no Iraque, em 2003",1
 É  que Greta Thunberg tenha ficado em silêncio sobre incêndios na Austrália,"Ativista se manifestou sobre o caso nas redes sociais em inúmeras ocasiões, e criticou falta de “ação política” do governo do país",1
"Bolsonaro, Salles e Onyx erram ao comparar incêndios na Amazônia e Austrália","Ministro exagerou ao comparar tamanho de área afetada pelo fogo com a do Brasil, e tanto Greta Thunberg quanto Macron falaram sobre o tema",0
 Homem ao lado de Lula em fotografia não é irmão de Adélio Bispo,Imagem mostra médico que foi candidato a deputado federal pelo PT de Pernambuco na eleição de 2018,1
 É  que Bolsonaro convocou reservistas para auxiliar EUA contra o Irã,"Por telefone, Palácio do Planalto desmentiu a informação que circula pelas redes sociais",1
Acordo nuclear e petróleo: erros e acertos de Donald Trump em pronunciamento sobre o Irã,"Em parceria com o Politifact, a Lupa avaliou algumas das declarações do presidente norte-americano",0
"Verifica T01-EP18: Irã, Porta dos Fundos e IPVA – os boatos nas redes no início de 2020",Apresentadores debatem sobre possível extinção do IPVA e relação entre Fábio Porchat e PT,0
 É  que polícia prendeu cerca de 200 pessoas por causarem incêndios na Austrália,"Foram detidas 24 pessoas por provocar fogo intencionalmente desde o início de novembro, segundo comunicado oficial",1
Irã x EUA: conflito gera onda de desinformação; veja o que é fato e o que é ,Conteúdos com informações erradas sobre o tema ganham grande alcance nas redes sociais,0
 São antigas fotos de mísseis sendo lançados pelo Irã,Imagens foram feitas entre 2017 e 2019 e mostram ataques do país contra a Síria e uma ação de Israel contra alvos na Faixa de Gaza,1
 Foto de soldados americanos em avião é antiga e não tem relação com o Irã,Imagem é de janeiro de 2013 e mostra tropas dos Estados Unidos em base americana no Afeganistão,1
 É  que Rodrigo Maia pediu minuto de silêncio por morte de general iraniano,"Nenhuma sessão foi realizada na Câmara desde 20 de dezembro, quando o Congresso iniciou seu recesso",1
 É montagem vídeo de mulher que grita por Jesus e salva avião de acidente,Gravação reúne imagens registradas em 2016 e 2017 e mostra dois episódios que não estão relacionados,1
 Fotos de tempestade na Austrália são antigas e não têm relação com incêndios recentes,"Nos últimos dias, chuvas no sudeste e nordeste do país amenizaram queimadas, mas não extinguiram todos os focos",1
 Veículos militares apedrejados por civis em vídeo não são tropas norte-americanas,Imagens são de curdos na Síria arremessando pedras em comboio militar conjunto da Turquia e da Rússia,1
 Vídeo de ataque a general iraniano é conteúdo promocional de jogo,Deputado paulista e ex-governador fluminense estão entre os que publicaram as imagens como se fossem reais,1
 Vídeo de chuva que caiu pelo “poder da oração” em incêndio na Austrália é antigo,Imagens são do final de novembro e mostram comemoração de bombeiros com moradores locais no leste do país,1
 É  que Luciano Bivar seja presidente da administradora do DPVAT,"Seguradora Líder, que cuida de consórcio de 73 empresas, é comandada por Ismar Tôrres e não tem mulher de Gilmar Mendes entre seus diretores",1
 É  que Chico Buarque compra músicas de compositores anônimos,"Vídeo mostra brincadeira feita nos bastidores da gravação do álbum 'Carioca', que aparece no documentário 'Desconstrução'",1
 É  que Bolsonaro concluiu ponte ferroviária no Nordeste em 11 meses,"Obra começou a ser feita em 2014, por Dilma Rousseff, e estava praticamente pronta em dezembro de 2018, ainda no governo Temer",1
 É  que dependentes com deficiência perdem pensão por morte dos pais com reforma da Previdência,Emenda garante até 100% do pagamento do teto para segurados do INSS ou valor proporcional a número de dependentes para servidores públicos,1
"Auxílio pet shop, adega milionária e Globo nas arábias: as notícias falsas sobre adversários de Bolsonaro","Em 2019, a Lupa verificou 242 conteúdos falsos sobre opositores do governo e instituições de controle ",0
 É  que Heineken patrocinou rinha de cães,"Imagem que circula na internet desde 2012 mostra evento que ocorreu na Mongólia, mas sem a participação da empresa",1
"Decretos, obras e o sargento-traficante: as fakes sobre Bolsonaro mais populares em 2019",Apoiadores e críticos do presidente usaram a desinformação para celebrá-lo e acusá-lo em seu primeiro ano de governo,0
‘Mas alguém acreditou nisso?’: veja os boatos mais bizarros checados em 2019,"Em enquetes mensais no Instagram, leitores da Lupa escolheram as informações falsas mais absurdas que a agência checou",0
 Damares nunca disse que foi ao inferno 15 vezes e visitou o ‘Vale dos Homossexuais’,"Frase foi dita originalmente pela pastora evangélica Yonara Santo, em vídeo publicado em 2011",1
 Foto de mãe amamentando através de grade não foi tirada na fronteira dos EUA com o México,"Imagem foi feita na Argentina em 2013, durante cerco a um conjunto habitacional que foi ocupado pela população",1
"Capas, diplomas e tuítes: as fakes que circularam sobre os ministros de Bolsonaro","Em 2019, Sergio Moro, Paulo Guedes e Damares Alves foram os principais alvos de informações erradas entre os integrantes do governo",0
 Vídeo que mostra acidente de avião é antigo e passageiros não eram missionários,Aeronave que transportava executivos de empresa de penhores americana caiu em Honduras em 2018,1
"64,5% das vezes em que Bolsonaro fala em ‘fake news’ são ataques à imprensa",Levantamento da Lupa nas redes sociais do presidente mostra reações dele a informações publicadas no primeiro ano de governo,0
 É  que Igreja Universal vende água ungida por Moisés,Informação circula nas redes sociais pelo menos desde 2015 e já foi desmentida pela própria igreja há dois anos ,1
 Corte do Bolsa Família pago a 2 mil políticos não foi feito no governo Bolsonaro,Casos foram descobertos pelo Ministério do Desenvolvimento Social em fevereiro de 2013,1
 Vídeos que mostram disco voador sobrevoando prédios são ficção,"Imagens de 2007, feitas com CGI por usuário do YouTube, viralizaram como se fossem reais",1
 Drauzio Varella nunca fez propaganda para produto que supostamente ‘reverte a diabetes’,Golpistas fizeram site pirata usando a imagem do médico para promover medicamento não autorizado pela Anvisa ,1
 Bolsonaro não apresentou proposta para acabar com o IPVA no país,"Tema não foi abordado publicamente pelo presidente, e tampouco consta na proposta de reforma tributária do governo",1
 Imagens de Fábio Porchat com camisa do PT são de vídeo de humor do Portas dos Fundos,"Segundo dados do TSE, ator não é filiado ao partido do ex-presidente Lula",1
Dezembro Vermelho: mitos e verdades no Twitter sobre o vírus HIV e a Aids,Como se contrai HIV? O Brasil é o único país a oferecer tratamento gratuito contra o vírus? ,0
 Theodore Roosevelt não disse que ‘ouvir a verdade irrita esquerdistas’,Ex-presidente dos Estados Unidos jamais fez afirmação em que compara apoiadores da esquerda e conservadores,1
 É  que imprensa e grupos de esquerda não se manifestaram sobre agressões a Karol Eller,"YouTuber bolsonarista foi alvo de violência homofóbica no último domingo, no Rio de Janeiro",1
"Verifica T1-EP17:  no fim do ano, até a matemática virou desinformação",Jornalistas desmentem texto que aponta fraude no Datafolha sobre avaliação do primeiro ano do Bolsonaro,0
 É  que lei considera colisão com moto como atropelamento,Denatran não fez alerta que circula pelas redes sociais sobre artigo que trataria desse tema no Código de Trânsito Brasileiro,1
 É  que homens com piercings em foto sejam estudantes da USP ,Imagem mostra alemão reconhecido pelo Guinness World Records como o homem que tem mais piercings no mundo,1
 É  que rede de açougues trafica crianças sequestradas escondidas em carcaças de boi,Boato começou a circular no México em março e foi “importado” para o Brasil nos últimos meses,1
 É  que Bolsonaro estava no Rio de Janeiro no dia da morte de Marielle Franco,"Nota fiscal, registro de presença na Câmara e aparição durante transmissão ao vivo mostram que ele estava em Brasília",1
 Mourão não escreveu texto de ‘agradecimento aos insetos do Brasil’,"Vice-presidente não é autor de mensagem de fim de ano com críticas a políticos, artistas, veículos da imprensa e personalidades públicas",1
 É  que jovem brasileira foi internada com rosto desfigurado ‘após fumar maconha’,Fotos são de modelo americana que sofreu ataque de pânico enquanto usava uma maquiagem de zumbi,1
Ministério da Saúde esconde deputados beneficiados por emendas na votação da Previdência,"Pasta divulgou tabelas que indicavam “Valor por parlamentar”, mas depois alegou erro e republicou os itens sem a informação; nomes permanecem desconhecidos",0
" É falsa capa da Veja afirmando que Moro não deixou polícia investigar Aécio, Temer e Cunha",Capa não consta no acervo disponível da revista da Editora Abril ,1
 Lista de alimentos que ‘eliminam nicotina e limpam os pulmões’ não tem respaldo científico,"Comidas listadas são benéficas para a saúde, mas não exercem papel na regeneração do sistema respiratório",1
 É  conteúdo viral sobre jovem que se diz ‘feliz’ por estar grávida do pai,"Texto satírico de site português foi copiado, e publicado como verdadeiro, por sites brasileiros",1
 Menina atirando em vídeo não é ativista sueca Greta Thunberg,"Imagens são de outra jovem sueca, chamada Emmy, e foram publicadas em seu perfil pessoal",1
Verifica T1-EP16: Foro de São Paulo e Sérgio Moro: duas figuras recorrentes em informações falsas,Fundadora da Lupa fala sobre medidas adotadas por checadores indianos para conter traumas causados pelo trabalho    ,0
LupaEducação divulga aprovados para a segunda fase do FactCheckLab,"Primeiro bate-papo online com selecionados ocorre neste sábado, 14 de dezembro, em grupo fechado pelo Facebook ",0
 Site desliza na matemática ao acusar Datafolha de fraude em pesquisa sobre Bolsonaro,"Em texto, entidade apresentada como ‘Fórum Brasil Check’ desconsidera arredondamento feito pelo instituto",1
 Foto de médicos negros atendendo membro da KKK é peça publicitária,"Imagem é parte de campanha realizada pela revista australiana Large, em 2004",1
 É falsa a história trágica de jovem que morreu em Florianópolis após sucumbir às drogas,"Texto foi escrito por autor de ficção e circula acompanhado de foto da modelo Fernanda Barroso, ex-namorada de Neymar",1
 Foto de Túlio Gadêlha comemorando derrubada de veto não tem relação com fundo eleitoral,"Em publicação no Instagram, deputado celebrou resultado de votação sobre exigência de psicólogos e assistentes sociais em escolas",1
" Bolsonaro não disse que ‘os índios não são pessoas, são animais’","Frase do presidente brasileiro é comparada com afirmações atribuídas a Adolf Hitler e Donald Trump, também falsas",1
 Lula não ‘confessou ser ladrão’ nem entregou seus companheiros em discurso,Trecho editado de fala do ex-presidente de 2017 é publicado no YouTube com título enganoso,1
 É  que filho de Lula apanhou em restaurante em Angra dos Reis,"Vídeo, de 2016, mostra lobista Júlio Camargo trocando agressões e ofensas com clientes de restaurante",1
 É falsa ‘denúncia’ de ex-deputado do PT sobre Lula e narcotráfico,"Ismael Silva acusou, genericamente, o partido de relação com narcotráfico, mas não citou nenhum indício real",1
 É  que Pepsi admitiu usar células de fetos abortados em refrigerantes,Multinacional repetiu no Twitter que encerrou relação com a empresa de biotecnologia Senomyx e ressaltou jamais ter adotado ingredientes com essa origem em seus produtos,1
"Verifica T1-EP15: após ganhar Libertadores, Flamengo é alvo de desinformação",Jornalistas também debatem sobre um golpe que promete iPhone para tentar roubar senha do Facebook,0
Lupa se une a plataformas latino-americanas para checar desinformação sobre educação sexual,"Boatos sobre o tema ultrapassam fronteiras, e nove plataformas de checagem se uniram para combatê-los",0
Ministério da Saúde bloqueia acesso a dados do Mais Médicos em seu site,"Programa está ativo, mas informações não estão mais disponíveis ao público; pasta afirma que base passa por atualização",0
 É  que Silvio Santos foi diagnosticado com ‘tumor na cabeça’,"Boato circula desde 2017, e, segundo a assessoria do apresentador, é ‘fake news’",1
 É  que o Facebook tirou do ar página oficial de Sérgio Moro,"Apesar de existirem dezenas de páginas com o seu nome, ministro nunca teve uma página própria na plataforma",1
 É  que deputado do Espírito Santo propôs cota para evangélicos em concursos,"Conteúdo, publicado por site de humor em 2013, voltou a ser compartilhado em 2019 como se fosse verdadeiro",1
"Em entrevista, Mandetta erra ao falar dados sobre o Programa Mais Médicos ","Ministro da Saúde foi o entrevistado do Canal Livre, da Band, no último domingo (1º)",0
 É  que presidente da UNE cursa Ciências Sociais desde 2004,"Aluno de economia na USP desde 2018, Iago Montalvão tinha apenas 11 anos na época",1
 Imagens não mostram brigadistas de Alter do Chão comemorando venda de fotos para ONG,Cenas são antigas e foram publicadas originalmente no Facebook de um dos integrantes de grupo de combate ao fogo na região,1
655 boatos desmentidos em um ano e meio: Lupa apresenta seu trabalho à CPMI das Fake News,"Natália Leal, Diretora de Conteúdo da agência, foi uma das convidadas na sessão desta terça-feira (3)",0
" Foto de crocodilo gigante que circula nas redes não foi feita em Antonina, no Paraná","Animal, que pesa mais de uma tonelada, foi capturado em 2011 nas Filipinas",1
 Leonardo DiCaprio não chamou Bolsonaro e seus apoiadores de idiotas,"Frase não foi dita pelo ator, falsamente acusado pelo presidente de financiar ONG que provocaria incêndios na a Amazônia",1
 CIA não considera Foro de São Paulo uma organização terrorista,"Falsa lista de agência americana inclui organização de esquerda entre grupos como Hamas, Estado Islâmico e IRA",1
 É montagem foto de ex-presidente Lula coberto de ovos,Imagem mistura foto de Lula chorando com foto de ex-prefeito catarinense que foi alvo de uma ‘ovada’,1
 Homem que agrediu filhas em vídeo que viralizou na web não foi encontrado morto,"Segundo o governo de Santa Catarina, ele está preso em unidade prisional em Indaial, no interior do estado",1
 É  que técnico do Flamengo doou R$ 1 milhão para o Inca ,"Jorge Jesus visitou instituição contra o câncer e prometeu doar direitos autorais de sua biografia, ainda não publicada",1
 Lula não disse que é contra deixar jovem preso ‘só porque ele matou’,Frase atribuída a ex-presidente circula pelo menos desde 2015 e distorce posição contrária à redução da maioridade penal,1
 É  que orçamento do governo saiu do vermelho pela primeira vez em 20 anos,"Superávits ocorreram em janeiro, abril e outubro, mas resultado acumulado para o ano ainda é negativo em R$ 63,8 bilhões",1
 É montagem foto com homenagem de jogadores do Flamengo ao PT,"Imagem original é de 2018 e mostra atletas segurando camisa do zagueiro Juan, que se lesionou em setembro",1
 Tabata Amaral não disse que ‘pobre enche o saco’ e que ‘não tem dente e quer comer carne’,Frase atribuída à deputada federal não foi possível localizar nos discursos e nas redes sociais da congressista,1
 É  que partido de Hitler e de Bolsonaro tenham o mesmo lema,Slogan que aparece em post nas redes sociais jamais foi usado pelos nazistas,1
"Ciro Gomes erra dados sobre PIB, déficit da Previdência e educação pública","Em entrevista para o Canal Livre, ex-candidato exagerou ao citar valor ideal do salário mínimo",0
Verifica T1-EP14: protestos são prato cheio de desinformação – e não só no Brasil,Jornalistas comentam imagens retiradas de contexto em manifestações populares e como a falta de internet impacta a checagem no Irã,0
 É falsa ficha de filiação de novo partido de Bolsonaro que circula em redes sociais,Sigla ainda não iniciou processo de coleta de assinaturas para ser formalizada pelo Tribunal Superior Eleitoral,1
